#JINF TDR S (mm) K (mm) Z (mm) MultiplicyFlip
#Y0
0  0 0.0 0.0   5.75 0
#X0
0  1 0.0 0.0  12.25 0
#Y1
0  2 0.0 0.0  43.75 0
#X1
0  3 0.0 0.0  50.25 0
#Y2
0  4 0.0 0.0  81.75 0
#Y2
0  5 0.0 0.0  88.25 0
#X3
0  6 0.0 0.0 119.75 0
#Y3
0  7 0.0 0.0 126.25 0
#Y4
0  8 0.0 0.0  31.00 0
#Y5
0  9 0.0 0.0  69.00 0
#Y6
0 10 0.0 0.0 107.00 0
