#JINF 	 TDR 	 S (mm) 	 K (mm) 	 Z (mm)		MultiplicyFlip
 0 	0 	 0.0 	 	 0.0		 0 		1
 0 	4 	 0.0		 0.0	 	 250		1
 0 	8 	 0.0		 0.0		 500		0
 0 	12 	 0.0		 0.0		 750		0
 0 	14 	 0.0		 0.0		 1000		0
